timestamp,split,actual,predicted_mean,predicted_q10,predicted_q50,predicted_q90,is_anomaly
2023-04-17 00:00:00,context,2.03696,,,,,
2023-04-18 00:00:00,context,2.33232,,,,,
2023-04-19 00:00:00,context,0.460895,,,,,
2023-04-20 00:00:00,context,-2.35417,,,,,
2023-04-21 00:00:00,context,-0.822219,,,,,
2023-04-22 00:00:00,context,0.509607,,,,,
2023-04-23 00:00:00,context,2.76928,,,,,
2023-04-24 00:00:00,context,4.89453,,,,,
2023-04-25 00:00:00,context,6.38147,,,,,
2023-04-26 00:00:00,context,3.57244,,,,,
2023-04-27 00:00:00,context,2.5778,,,,,
2023-04-28 00:00:00,context,3.13437,,,,,
2023-04-29 00:00:00,context,6.60614,,,,,
2023-04-30 00:00:00,context,7.46437,,,,,
2023-05-01 00:00:00,context,7.53066,,,,,
2023-05-02 00:00:00,context,5.32374,,,,,
2023-05-03 00:00:00,context,3.04412,,,,,
2023-05-04 00:00:00,context,3.96576,,,,,
2023-05-05 00:00:00,context,1.78665,,,,,
2023-05-06 00:00:00,context,1.56557,,,,,
2023-05-07 00:00:00,context,1.60813,,,,,
2023-05-08 00:00:00,context,4.21215,,,,,
2023-05-09 00:00:00,context,3.1271,,,,,
2023-05-10 00:00:00,context,-0.744846,,,,,
2023-05-11 00:00:00,context,0.975594,,,,,
2023-05-12 00:00:00,context,0.390814,,,,,
2023-05-13 00:00:00,context,1.1109,,,,,
2023-05-14 00:00:00,context,1.43875,,,,,
2023-05-15 00:00:00,context,1.40638,,,,,
2023-05-16 00:00:00,context,2.99924,,,,,
2023-05-17 00:00:00,context,0.649707,,,,,
2023-05-18 00:00:00,context,0.549905,,,,,
2023-05-19 00:00:00,context,2.30352,0.932532,-1.0986,0.831624,3.11998,0
2023-05-20 00:00:00,context,1.60658,1.04492,-1.35201,1.05427,3.88498,0
2023-05-21 00:00:00,context,-0.349857,1.75946,-1.05232,1.5788,4.7178,0
2023-05-22 00:00:00,context,1.72097,1.90079,-0.846051,1.93794,5.29039,0
2023-05-23 00:00:00,context,3.87744,2.56282,-0.600348,2.41159,6.13228,0
2023-05-24 00:00:00,context,3.66068,1.22823,-1.90072,0.988486,4.66824,0
2023-05-25 00:00:00,context,0.661802,0.981643,-2.07335,0.900558,4.74817,0
2023-05-26 00:00:00,context,2.59019,1.0392,-2.1036,0.978126,4.8816,0
2023-05-27 00:00:00,context,0.419406,1.67712,-1.77587,1.3463,5.32835,0
2023-05-28 00:00:00,context,1.88177,1.71322,-1.59221,1.64216,5.66365,0
2023-05-29 00:00:00,context,1.14064,2.61782,-1.05586,2.28231,6.37543,0
2023-05-30 00:00:00,context,0.243624,2.79231,-0.919737,2.49598,6.69426,0
2023-05-31 00:00:00,context,0.723667,1.21918,-2.35936,0.980333,5.176,0
2023-06-01 00:00:00,context,1.47938,1.05446,-2.44639,0.912136,5.01585,0
2023-06-02 00:00:00,context,1.34948,1.32405,-2.22495,1.07896,5.25951,0
2023-06-03 00:00:00,context,3.14108,1.22296,-2.11563,1.15869,5.26615,0
