timestamp,split,actual,predicted_mean,predicted_q10,predicted_q50,predicted_q90,is_anomaly
2024-10-05 00:00:00,context,0,0.209961,0.209961,0.209961,0.209961,0
2024-10-06 00:00:00,context,0,0.209961,0.209961,0.209961,0.209961,0
2024-10-07 00:00:00,context,0,0.209961,0.209961,0.209961,0.209961,0
2024-10-08 00:00:00,context,2,1.49012e-08,1.49012e-08,1.49012e-08,1.49012e-08,0
2024-10-09 00:00:00,context,0,1.49012e-08,1.49012e-08,1.49012e-08,1.49012e-08,0
2024-10-10 00:00:00,context,0,1.49012e-08,1.49012e-08,1.49012e-08,1.49012e-08,0
2024-10-11 00:00:00,context,0,1.49012e-08,1.49012e-08,1.49012e-08,1.49012e-08,0
2024-10-12 00:00:00,context,2,1.49012e-08,1.49012e-08,1.49012e-08,1.49012e-08,0
2024-10-13 00:00:00,context,0,1.49012e-08,1.49012e-08,1.49012e-08,1.49012e-08,0
2024-10-14 00:00:00,context,0,1.49012e-08,1.49012e-08,1.49012e-08,1.49012e-08,0
2024-10-15 00:00:00,context,0,1.49012e-08,1.49012e-08,1.49012e-08,1.49012e-08,0
2024-10-16 00:00:00,context,0,1.49012e-08,1.49012e-08,1.49012e-08,1.49012e-08,0
2024-10-17 00:00:00,context,0,1.49012e-08,1.49012e-08,1.49012e-08,1.49012e-08,0
2024-10-18 00:00:00,context,0,1.49012e-08,1.49012e-08,1.49012e-08,1.49012e-08,0
2024-10-19 00:00:00,context,2,1.49012e-08,1.49012e-08,1.49012e-08,1.49012e-08,0
2024-10-20 00:00:00,context,0,1.49012e-08,1.49012e-08,1.49012e-08,1.49012e-08,0
2024-10-21 00:00:00,context,0,1.49012e-08,1.49012e-08,1.49012e-08,1.49012e-08,0
2024-10-22 00:00:00,context,0,1.49012e-08,1.49012e-08,1.49012e-08,1.49012e-08,0
2024-10-23 00:00:00,context,0,1.49012e-08,1.49012e-08,1.49012e-08,1.49012e-08,0
2024-10-24 00:00:00,context,0,1.49012e-08,1.49012e-08,1.49012e-08,1.49012e-08,0
2024-10-25 00:00:00,context,0,1.49012e-08,1.49012e-08,1.49012e-08,1.49012e-08,0
2024-10-26 00:00:00,context,0,1.49012e-08,1.49012e-08,1.49012e-08,1.49012e-08,0
2024-10-27 00:00:00,context,0,1.49012e-08,1.49012e-08,1.49012e-08,1.49012e-08,0
2024-10-28 00:00:00,context,0,1.49012e-08,1.49012e-08,1.49012e-08,1.49012e-08,0
2024-10-29 00:00:00,context,0,1.49012e-08,1.49012e-08,1.49012e-08,1.49012e-08,0
2024-10-30 00:00:00,context,0,1.49012e-08,1.49012e-08,1.49012e-08,1.49012e-08,0
2024-10-31 00:00:00,context,0,1.49012e-08,1.49012e-08,1.49012e-08,1.49012e-08,0
2024-11-01 00:00:00,context,0,1.49012e-08,1.49012e-08,1.49012e-08,1.49012e-08,0
2024-11-02 00:00:00,context,0,1.49012e-08,1.49012e-08,1.49012e-08,1.49012e-08,0
2024-11-03 00:00:00,context,2,1.49012e-08,1.49012e-08,1.49012e-08,1.49012e-08,0
