timestamp,split,actual,predicted_mean,predicted_q10,predicted_q50,predicted_q90,is_anomaly
2023-09-06 00:00:00,context,5272.49,14189.6,14189.6,14189.6,14189.6,0
2023-09-07 00:00:00,context,4632.82,14189.6,14189.6,14189.6,14189.6,0
2023-09-08 00:00:00,context,5308.27,14189.6,14189.6,14189.6,14189.6,0
2023-09-09 00:00:00,context,5223.41,14189.6,14189.6,14189.6,14189.6,0
2023-09-10 00:00:00,context,4739.17,14189.6,14189.6,14189.6,14189.6,0
2023-09-11 00:00:00,context,2975.58,14189.6,14189.6,14189.6,14189.6,0
2023-09-12 00:00:00,context,3262.62,14189.6,14189.6,14189.6,14189.6,0
2023-09-13 00:00:00,context,5194.8,14189.6,14189.6,14189.6,14189.6,0
2023-09-14 00:00:00,context,4835.11,14189.6,14189.6,14189.6,14189.6,0
2023-09-15 00:00:00,context,5231.32,14189.6,14189.6,14189.6,14189.6,0
2023-09-16 00:00:00,context,4693.95,14189.6,14189.6,14189.6,14189.6,0
2023-09-17 00:00:00,context,5089.19,14189.6,14189.6,14189.6,14189.6,0
2023-09-18 00:00:00,context,3315.25,14189.6,14189.6,14189.6,14189.6,0
2023-09-19 00:00:00,context,3098.75,14189.6,14189.6,14189.6,14189.6,0
2023-09-20 00:00:00,context,5071.07,14189.6,14189.6,14189.6,14189.6,0
2023-09-21 00:00:00,context,5361.15,14189.6,14189.6,14189.6,14189.6,0
2023-09-22 00:00:00,context,5390.68,5322.95,4948.27,5398.45,5723.23,0
2023-09-23 00:00:00,context,5470.23,4966.54,4472.71,5015.25,5470.97,0
2023-09-24 00:00:00,context,5395.6,4806.45,4291.28,4888.61,5382.49,0
2023-09-25 00:00:00,context,3356.24,3407.85,2879.09,3441.35,3918.1,0
2023-09-26 00:00:00,context,3294.09,3370.65,2788.06,3407.07,3957.97,0
2023-09-27 00:00:00,context,5311.56,5109.03,4538.91,5113.37,5583.28,0
2023-09-28 00:00:00,context,5289,4965.08,4450.24,4975.05,5380.62,0
2023-09-29 00:00:00,context,5236.31,5131.15,4740.05,5196.6,5598.43,0
2023-09-30 00:00:00,context,5053.98,4872.57,4445.82,4939.61,5350.24,0
2023-10-01 00:00:00,context,5118.12,4856.91,4280.53,4863.33,5359.47,0
2023-10-02 00:00:00,context,3136.76,3381.9,2890.86,3427.35,3892.75,0
2023-10-03 00:00:00,context,3249.13,3278.36,2880.94,3412.45,3841.16,0
2023-10-04 00:00:00,context,5635.71,5065.88,4554.93,5114.26,5556.79,0
2023-10-05 00:00:00,context,5352.04,4921.67,4459.87,5015.39,5470.94,0
2023-10-06 00:00:00,context,5573.97,5125.67,4609.96,5165.52,5619.02,0
2023-10-07 00:00:00,context,5602.05,4970.42,4395.88,4956.23,5426.71,0
2023-10-08 00:00:00,context,5352.84,4910.64,4284.07,4880.05,5433.91,0
2023-10-09 00:00:00,context,3366.2,3408.01,2848.18,3444.23,3995.86,0
2023-10-10 00:00:00,context,3206.36,3393.82,2799.6,3368.49,3932.72,0
2023-10-11 00:00:00,context,5702.57,5100.57,4474.19,5172.98,5725.33,0
2023-10-12 00:00:00,context,5578.38,4934.01,4386.71,5023.85,5567.99,1
2023-10-13 00:00:00,context,5226.21,5159.48,4563.19,5164.98,5719.7,0
2023-10-14 00:00:00,context,5509.75,4917.5,4317.63,4980.19,5505.5,1
2023-10-15 00:00:00,context,5820.22,5049.93,4357.35,4949.64,5535.63,1
2023-10-16 00:00:00,context,3266.03,3486.19,2678.09,3430.57,4119.92,0
2023-10-17 00:00:00,context,3399.76,3473.95,2703.46,3446.04,4141.3,0
2023-10-18 00:00:00,context,5639.45,5081.35,4433.89,5150.55,5788.78,0
2023-10-19 00:00:00,context,5336.24,4954.4,4321.43,5013.84,5627.55,0
2023-10-20 00:00:00,context,5659.03,5239.73,4553.56,5252.88,5869.54,0
2023-10-21 00:00:00,context,5291.47,4943.2,4316.57,5021.44,5600.17,0
2023-10-22 00:00:00,context,5458.5,4778.99,4143.1,4886.79,5545.52,0
2023-10-23 00:00:00,context,3573.37,3431.73,2811.35,3434.07,4061.06,0
2023-10-24 00:00:00,context,3437.64,3600.66,3072.13,3588.2,4098.92,0
2023-10-25 00:00:00,context,5563.07,5635.05,5056.24,5669.8,6231.86,0
2023-10-26 00:00:00,context,5145.15,5447.36,4910.59,5460.02,5987.02,0
2023-10-27 00:00:00,context,4791.65,5586.06,5086.05,5571.23,6016.05,1
2023-10-28 00:00:00,context,4585.38,5544.41,5024.3,5519.56,5988.98,1
2023-10-29 00:00:00,context,4140.29,5422.52,4836.23,5369.7,5870.79,1
2023-10-30 00:00:00,context,3929.56,3644.85,3120.68,3649.41,4149.92,0
2023-10-31 00:00:00,context,3431.39,3578.93,3026.74,3550.08,4068.51,0
2023-11-01 00:00:00,context,5656.8,5551.04,5067.66,5635.57,6164.73,0
2023-11-02 00:00:00,context,5415.87,5455.2,4972.28,5496.01,5977.82,0
2023-11-03 00:00:00,context,5562.68,5569.82,5154.02,5600.06,6024.8,0
2023-11-04 00:00:00,context,6074.22,5597.65,5121.98,5585.99,6019.34,1
2023-11-05 00:00:00,context,5851.37,5413.38,4846.09,5355.96,5891.26,0
2023-11-06 00:00:00,context,3208.26,3651.3,3196.04,3701.54,4257.65,0
2023-11-07 00:00:00,context,3173.25,3598.09,3049.32,3589.26,4157.3,0
2023-11-08 00:00:00,context,5793.71,5641.74,5054.28,5654.1,6230.98,0
2023-11-09 00:00:00,context,6142.36,5518.92,4970.28,5536.88,6101.47,1
2023-11-10 00:00:00,context,5806.78,5604.97,5143.54,5646.77,6181.33,0
2023-11-11 00:00:00,context,6119.57,5615.4,5090.68,5638.63,6172.82,0
2023-11-12 00:00:00,context,5942.64,5452.54,4883.76,5498.17,6078.73,0
2023-11-13 00:00:00,context,3626.07,3750.78,3317.05,3821.18,4440.63,0
2023-11-14 00:00:00,context,3273.16,3690.75,3124.14,3653.41,4271.8,0
2023-11-15 00:00:00,context,6102.19,5714.33,5123.23,5766.01,6391.31,0
2023-11-16 00:00:00,context,5861.91,5587.97,5002.83,5588.83,6225.09,0
